VERSION;7.2.1.201802190531
DATE;11/05/2018 18:10
ITERATION;MODEL;OBJECTIVE FUNCTION;VALUE
1;base0063;NQDS BHP WELL INJ9;-0.4790962387644031
1;base0064;NQDS QL WELL WILDCAT;2.0351149320906E-10
1;base0064;NQDS QW WELL WILDCAT;-8.16550764772354
1;base0064;NQDS QO WELL WILDCAT;0.2252513720029583
1;base0064;NQDS BHP WELL WILDCAT;-0.5377561090507236
1;base0064;NQDS QL WELL PROD1;-4.863044773750376E-10
1;base0064;NQDS QW WELL PROD1;-5.524141368029877
1;base0064;NQDS QO WELL PROD1;0.5122708541017837
1;base0064;NQDS BHP WELL PROD1;-0.2270100791419566
1;base0064;NQDS QL WELL PROD2;6.408701941947378E-10
1;base0064;NQDS QW WELL PROD2;4.2746842049605
1;base0064;NQDS QO WELL PROD2;-0.9633882783726544
1;base0064;NQDS BHP WELL PROD2;-0.3217172322708311
1;base0064;NQDS QL WELL PROD3;-2.000919261224934E-10
1;base0064;NQDS QW WELL PROD3;8.565672994615364
1;base0064;NQDS QO WELL PROD3;-0.07602833100157991
1;base0064;NQDS BHP WELL PROD3;-0.4951638701794025
1;base0064;NQDS QL WELL PROD4;3.201848101638794E-10
1;base0064;NQDS QW WELL PROD4;-7.44977967323974
1;base0064;NQDS QO WELL PROD4;0.5654414197077186
1;base0064;NQDS BHP WELL PROD4;-0.5477864815722381
1;base0064;NQDS QL WELL PROD5;2.357371326635024E-13
1;base0064;NQDS QW WELL PROD5;7.774285357735227E-12
1;base0064;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0064;NQDS BHP WELL PROD5;-3.06401526026617
1;base0064;NQDS QL WELL PROD6;1.245540004824808E-11
1;base0064;NQDS QW WELL PROD6;-76.73355042451196
1;base0064;NQDS QO WELL PROD6;3.013829109008083
1;base0064;NQDS BHP WELL PROD6;-1.102526636243329
1;base0064;NQDS QL WELL PROD7;-4.513674394376485E-10
1;base0064;NQDS QW WELL PROD7;2.900914449952503
1;base0064;NQDS QO WELL PROD7;-0.3270407121431463
1;base0064;NQDS BHP WELL PROD7;-0.8290934386408112
1;base0064;NQDS QL WELL PROD8;-2.172985412539403E-10
1;base0064;NQDS QW WELL PROD8;198.2833654615659
1;base0064;NQDS QO WELL PROD8;-3.42048045995172
1;base0064;NQDS BHP WELL PROD8;0.6343472100843772
1;base0064;NQDS QL WELL PROD9;3.931218170863701E-10
1;base0064;NQDS QW WELL PROD9;-2.980464441107196
1;base0064;NQDS QO WELL PROD9;0.07005579508230422
1;base0064;NQDS BHP WELL PROD9;-0.3549817874449738
1;base0064;NQDS QL WELL PROD10;-1.23772163496853E-10
1;base0064;NQDS QW WELL PROD10;-8.108293145110165
1;base0064;NQDS QO WELL PROD10;0.1986992371834194
1;base0064;NQDS BHP WELL PROD10;-0.3882153386883011
1;base0064;NQDS QWI WELL INJ1;0.0
1;base0064;NQDS BHP WELL INJ1;-0.2132278566673696
1;base0064;NQDS QWI WELL INJ2;0.0
1;base0064;NQDS BHP WELL INJ2;-0.2969297849323785
1;base0064;NQDS QWI WELL INJ3;0.0
1;base0064;NQDS BHP WELL INJ3;0.3296518234744135
1;base0064;NQDS QWI WELL INJ4;0.0
1;base0064;NQDS BHP WELL INJ4;-0.3137381184653543
1;base0064;NQDS QWI WELL INJ5;0.0
1;base0064;NQDS BHP WELL INJ5;-0.2463201003841738
1;base0064;NQDS QWI WELL INJ6;0.0
1;base0064;NQDS BHP WELL INJ6;-0.3244950771643324
1;base0064;NQDS QWI WELL INJ7;0.0
1;base0064;NQDS BHP WELL INJ7;-1.226496867812124
1;base0064;NQDS QWI WELL INJ8;0.0
1;base0064;NQDS BHP WELL INJ8;-0.2865353451057081
1;base0064;NQDS QWI WELL INJ9;0.0
1;base0064;NQDS BHP WELL INJ9;-0.3758582454574284
1;base0065;NQDS QL WELL WILDCAT;3.420247745132527E-10
1;base0065;NQDS QW WELL WILDCAT;47.90274320523444
1;base0065;NQDS QO WELL WILDCAT;-1.321383470410996
1;base0065;NQDS BHP WELL WILDCAT;-0.782644035395311
1;base0065;NQDS QL WELL PROD1;-3.70205861911985E-10
1;base0065;NQDS QW WELL PROD1;-48.30168408652548
1;base0065;NQDS QO WELL PROD1;4.479311953523142
1;base0065;NQDS BHP WELL PROD1;-2.010980322168719
1;base0065;NQDS QL WELL PROD2;1.84847053424953E-10
1;base0065;NQDS QW WELL PROD2;-62.1367564689104
1;base0065;NQDS QO WELL PROD2;14.00214706081625
1;base0065;NQDS BHP WELL PROD2;-1.046726222046647
1;base0065;NQDS QL WELL PROD3;-2.081817698983249E-10
1;base0065;NQDS QW WELL PROD3;32.98087874503935
1;base0065;NQDS QO WELL PROD3;-0.2927399607186824
1;base0065;NQDS BHP WELL PROD3;-0.9092047300430949
1;base0065;NQDS QL WELL PROD4;3.828240748567362E-10
1;base0065;NQDS QW WELL PROD4;21.82481499043773
1;base0065;NQDS QO WELL PROD4;-1.656435895321182
1;base0065;NQDS BHP WELL PROD4;-1.311835989883478
1;base0065;NQDS QL WELL PROD5;1.123613775916188E-13
1;base0065;NQDS QW WELL PROD5;3.705523193210212E-12
1;base0065;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0065;NQDS BHP WELL PROD5;-2.681079225987753
1;base0065;NQDS QL WELL PROD6;1.01293982227225E-10
1;base0065;NQDS QW WELL PROD6;-76.5155708996503
1;base0065;NQDS QO WELL PROD6;3.00526750330932
1;base0065;NQDS BHP WELL PROD6;-0.9270225044429817
1;base0065;NQDS QL WELL PROD7;2.734050681724489E-10
1;base0065;NQDS QW WELL PROD7;-66.0873896982147
1;base0065;NQDS QO WELL PROD7;7.452744020678994
1;base0065;NQDS BHP WELL PROD7;-4.278440033249931
1;base0065;NQDS QL WELL PROD8;4.556545452430577E-10
1;base0065;NQDS QW WELL PROD8;-39.29286733948249
1;base0065;NQDS QO WELL PROD8;0.677753935173868
1;base0065;NQDS BHP WELL PROD8;-5.795637273111734
1;base0065;NQDS QL WELL PROD9;-2.92998475618282E-10
1;base0065;NQDS QW WELL PROD9;-30.7768226225041
1;base0065;NQDS QO WELL PROD9;0.7231228650768419
1;base0065;NQDS BHP WELL PROD9;-10.88601431825672
1;base0065;NQDS QL WELL PROD10;1.081709394396726E-10
1;base0065;NQDS QW WELL PROD10;-67.1438409803824
1;base0065;NQDS QO WELL PROD10;1.645657961272132
1;base0065;NQDS BHP WELL PROD10;-1.527866021246502
1;base0065;NQDS QWI WELL INJ1;-18.76707182648966
1;base0065;NQDS BHP WELL INJ1;7.33502151179922
1;base0065;NQDS QWI WELL INJ2;0.0
1;base0065;NQDS BHP WELL INJ2;-0.164303132350359
1;base0065;NQDS QWI WELL INJ3;0.0
1;base0065;NQDS BHP WELL INJ3;2.670516092127864
1;base0065;NQDS QWI WELL INJ4;0.0
1;base0065;NQDS BHP WELL INJ4;-0.6412794194495154
1;base0065;NQDS QWI WELL INJ5;0.0
1;base0065;NQDS BHP WELL INJ5;0.2239317315974653
1;base0065;NQDS QWI WELL INJ6;-6.148410266166736
1;base0065;NQDS BHP WELL INJ6;6.554830486644995
1;base0065;NQDS QWI WELL INJ7;0.0
1;base0065;NQDS BHP WELL INJ7;-0.6664951625688823
1;base0065;NQDS QWI WELL INJ8;0.0
1;base0065;NQDS BHP WELL INJ8;1.132062657963543
1;base0065;NQDS QWI WELL INJ9;0.0
1;base0065;NQDS BHP WELL INJ9;-0.1014600668495653
1;base0066;NQDS QL WELL WILDCAT;-2.541535825598641E-10
1;base0066;NQDS QW WELL WILDCAT;173.783016143165
1;base0066;NQDS QO WELL WILDCAT;-4.793860136903489
1;base0066;NQDS BHP WELL WILDCAT;-0.3184653750571963
1;base0066;NQDS QL WELL PROD1;6.01677531681278E-10
1;base0066;NQDS QW WELL PROD1;-0.9882449183813307
1;base0066;NQDS QO WELL PROD1;0.09165727001098808
1;base0066;NQDS BHP WELL PROD1;-0.2888272360348698
1;base0066;NQDS QL WELL PROD2;5.378864315373549E-10
1;base0066;NQDS QW WELL PROD2;-5.570210052185925
1;base0066;NQDS QO WELL PROD2;1.25502961787772
1;base0066;NQDS BHP WELL PROD2;0.3190190036610903
1;base0066;NQDS QL WELL PROD3;-4.142826471955267E-10
1;base0066;NQDS QW WELL PROD3;41.22917748874834
1;base0066;NQDS QO WELL PROD3;-0.365948729807449
1;base0066;NQDS BHP WELL PROD3;0.523201901361784
1;base0066;NQDS QL WELL PROD4;3.685424988889957E-10
1;base0066;NQDS QW WELL PROD4;12.00791694680211
1;base0066;NQDS QO WELL PROD4;-0.9113187973236557
1;base0066;NQDS BHP WELL PROD4;-0.6949527058311817
1;base0066;NQDS QL WELL PROD5;-6.083478729110703E-11
1;base0066;NQDS QW WELL PROD5;4.720676638231008E-4
1;base0066;NQDS QO WELL PROD5;-3.395771117588305E-6
1;base0066;NQDS BHP WELL PROD5;-0.6345304984677137
1;base0066;NQDS QL WELL PROD6;3.807211652628449E-10
1;base0066;NQDS QW WELL PROD6;-43.07179615757765
1;base0066;NQDS QO WELL PROD6;1.691697344962944
1;base0066;NQDS BHP WELL PROD6;-0.4890441083742276
1;base0066;NQDS QL WELL PROD7;4.499244794805111E-10
1;base0066;NQDS QW WELL PROD7;-6.109649149284318
1;base0066;NQDS QO WELL PROD7;0.6889687440686108
1;base0066;NQDS BHP WELL PROD7;-0.5912797642389995
1;base0066;NQDS QL WELL PROD8;-4.893981690927962E-10
1;base0066;NQDS QW WELL PROD8;8.208368412370216
1;base0066;NQDS QO WELL PROD8;-0.1416039018121598
1;base0066;NQDS BHP WELL PROD8;0.8186014570182982
1;base0066;NQDS QL WELL PROD9;-5.562773730169094E-10
1;base0066;NQDS QW WELL PROD9;23.62491385862215
1;base0066;NQDS QO WELL PROD9;-0.5550796445415631
1;base0066;NQDS BHP WELL PROD9;0.5063925862688688
1;base0066;NQDS QL WELL PROD10;-3.275337113099491E-10
1;base0066;NQDS QW WELL PROD10;-1.058030483304031
1;base0066;NQDS QO WELL PROD10;0.0259367094478329
1;base0066;NQDS BHP WELL PROD10;-0.5134151256440339
1;base0066;NQDS QWI WELL INJ1;0.0
1;base0066;NQDS BHP WELL INJ1;-0.3191998845953057
1;base0066;NQDS QWI WELL INJ2;0.0
1;base0066;NQDS BHP WELL INJ2;-0.5111165247197051
1;base0066;NQDS QWI WELL INJ3;0.0
1;base0066;NQDS BHP WELL INJ3;-0.3866012594469802
1;base0066;NQDS QWI WELL INJ4;0.0
1;base0066;NQDS BHP WELL INJ4;-0.538391742003833
1;base0066;NQDS QWI WELL INJ5;0.0
1;base0066;NQDS BHP WELL INJ5;-0.4668753576847938
1;base0066;NQDS QWI WELL INJ6;0.0
1;base0066;NQDS BHP WELL INJ6;-0.5999883805986137
1;base0066;NQDS QWI WELL INJ7;0.0
1;base0066;NQDS BHP WELL INJ7;-2.200936390979191
1;base0066;NQDS QWI WELL INJ8;0.0
1;base0066;NQDS BHP WELL INJ8;-0.3785720727456689
1;base0066;NQDS QWI WELL INJ9;0.0
1;base0066;NQDS BHP WELL INJ9;-0.6379908792481287
1;base0067;NQDS QL WELL WILDCAT;2.347937814913696E-10
1;base0067;NQDS QW WELL WILDCAT;42.2728907319479
1;base0067;NQDS QO WELL WILDCAT;-1.166101996878629
1;base0067;NQDS BHP WELL WILDCAT;-0.3721700082016186
1;base0067;NQDS QL WELL PROD1;4.475677212385969E-10
1;base0067;NQDS QW WELL PROD1;-10.29082045607901
1;base0067;NQDS QO WELL PROD1;0.9543256775645343
1;base0067;NQDS BHP WELL PROD1;-0.3116492296843964
1;base0067;NQDS QL WELL PROD2;-3.742637695283521E-10
1;base0067;NQDS QW WELL PROD2;-43.1174725922767
1;base0067;NQDS QO WELL PROD2;9.716116824662487
1;base0067;NQDS BHP WELL PROD2;-0.7709226609779004
1;base0067;NQDS QL WELL PROD3;1.967596232543206E-10
1;base0067;NQDS QW WELL PROD3;105.9909482895215
1;base0067;NQDS QO WELL PROD3;-0.9407716945951404
1;base0067;NQDS BHP WELL PROD3;-0.2205343913593109
1;base0067;NQDS QL WELL PROD4;2.110100568432966E-10
1;base0067;NQDS QW WELL PROD4;-62.73765831424987
1;base0067;NQDS QO WELL PROD4;4.762035871596893
1;base0067;NQDS BHP WELL PROD4;-0.5004962435138437
1;base0067;NQDS QL WELL PROD5;4.382563187846997E-11
1;base0067;NQDS QW WELL PROD5;1.730548997764581E-7
1;base0067;NQDS QO WELL PROD5;6.030085952811575E-10
1;base0067;NQDS BHP WELL PROD5;-0.7322333917273351
1;base0067;NQDS QL WELL PROD6;1.094527612974966E-10
1;base0067;NQDS QW WELL PROD6;-76.72021257161101
1;base0067;NQDS QO WELL PROD6;3.013307668787284
1;base0067;NQDS BHP WELL PROD6;-0.5038521120843803
1;base0067;NQDS QL WELL PROD7;3.33536721343343E-10
1;base0067;NQDS QW WELL PROD7;-53.06235866212625
1;base0067;NQDS QO WELL PROD7;5.983928365418803
1;base0067;NQDS BHP WELL PROD7;-2.51407187410528
1;base0067;NQDS QL WELL PROD8;-5.885355877229865E-10
1;base0067;NQDS QW WELL PROD8;11.27878364764531
1;base0067;NQDS QO WELL PROD8;-0.1945786513579787
1;base0067;NQDS BHP WELL PROD8;0.2635029982879324
1;base0067;NQDS QL WELL PROD9;-3.240029063945496E-11
1;base0067;NQDS QW WELL PROD9;-59.35497340035233
1;base0067;NQDS QO WELL PROD9;1.394565348439692
1;base0067;NQDS BHP WELL PROD9;-0.545173548442527
1;base0067;NQDS QL WELL PROD10;-1.110586491220862E-10
1;base0067;NQDS QW WELL PROD10;-39.74371858948385
1;base0067;NQDS QO WELL PROD10;0.9740704398446827
1;base0067;NQDS BHP WELL PROD10;-0.4540282506895919
1;base0067;NQDS QWI WELL INJ1;0.0
1;base0067;NQDS BHP WELL INJ1;0.1300249286317567
1;base0067;NQDS QWI WELL INJ2;0.0
1;base0067;NQDS BHP WELL INJ2;-0.2005629168229771
1;base0067;NQDS QWI WELL INJ3;0.0
1;base0067;NQDS BHP WELL INJ3;0.208212935626887
1;base0067;NQDS QWI WELL INJ4;0.0
1;base0067;NQDS BHP WELL INJ4;-0.1518116634573632
1;base0067;NQDS QWI WELL INJ5;0.0
1;base0067;NQDS BHP WELL INJ5;-0.1442282229640829
1;base0067;NQDS QWI WELL INJ6;0.0
1;base0067;NQDS BHP WELL INJ6;0.2046615417721653
1;base0067;NQDS QWI WELL INJ7;0.0
1;base0067;NQDS BHP WELL INJ7;-0.9473839259270668
1;base0067;NQDS QWI WELL INJ8;0.0
1;base0067;NQDS BHP WELL INJ8;0.3156216365824603
1;base0067;NQDS QWI WELL INJ9;0.0
1;base0067;NQDS BHP WELL INJ9;0.1678216997685225
1;base0068;NQDS QL WELL WILDCAT;-1.449635668434971E-10
1;base0068;NQDS QW WELL WILDCAT;-22.39513858883279
1;base0068;NQDS QO WELL WILDCAT;0.6177852057308482
1;base0068;NQDS BHP WELL WILDCAT;-0.2853337483579115
1;base0068;NQDS QL WELL PROD1;4.762695719970882E-10
1;base0068;NQDS QW WELL PROD1;-27.25776909262281
1;base0068;NQDS QO WELL PROD1;2.527782654550877
1;base0068;NQDS BHP WELL PROD1;-0.5973581470938661
1;base0068;NQDS QL WELL PROD2;-3.492903388242453E-10
1;base0068;NQDS QW WELL PROD2;-20.24908206024843
1;base0068;NQDS QO WELL PROD2;4.562813236196508
1;base0068;NQDS BHP WELL PROD2;-0.1806465153879469
1;base0068;NQDS QL WELL PROD3;2.346336329500577E-10
1;base0068;NQDS QW WELL PROD3;24.52184679566368
1;base0068;NQDS QO WELL PROD3;-0.2176555040220494
1;base0068;NQDS BHP WELL PROD3;-0.2806649954888695
1;base0068;NQDS QL WELL PROD4;3.133731001902265E-10
1;base0068;NQDS QW WELL PROD4;-26.38558787121998
1;base0068;NQDS QO WELL PROD4;2.00279653395306
1;base0068;NQDS BHP WELL PROD4;-0.512881980908842
1;base0068;NQDS QL WELL PROD5;3.180762978663347E-14
1;base0068;NQDS QW WELL PROD5;1.048971741195579E-12
1;base0068;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0068;NQDS BHP WELL PROD5;-0.8357485721529339
1;base0068;NQDS QL WELL PROD6;7.55934463434439E-14
1;base0068;NQDS QW WELL PROD6;-76.73360882466538
1;base0068;NQDS QO WELL PROD6;3.013829109008083
1;base0068;NQDS BHP WELL PROD6;-0.2897915378040052
1;base0068;NQDS QL WELL PROD7;3.22050282242746E-10
1;base0068;NQDS QW WELL PROD7;-33.85425718925585
1;base0068;NQDS QO WELL PROD7;3.817845005243152
1;base0068;NQDS BHP WELL PROD7;-0.8478695324319409
1;base0068;NQDS QL WELL PROD8;-4.737485251392651E-10
1;base0068;NQDS QW WELL PROD8;8.23560438786561
1;base0068;NQDS QO WELL PROD8;-0.142062643172764
1;base0068;NQDS BHP WELL PROD8;0.5055219616144688
1;base0068;NQDS QL WELL PROD9;4.913699327357951E-12
1;base0068;NQDS QW WELL PROD9;-59.35526284014262
1;base0068;NQDS QO WELL PROD9;1.394575148902702
1;base0068;NQDS BHP WELL PROD9;-0.2544285498080639
1;base0068;NQDS QL WELL PROD10;2.060528154824937E-10
1;base0068;NQDS QW WELL PROD10;-10.80263332779816
1;base0068;NQDS QO WELL PROD10;0.2647552482413925
1;base0068;NQDS BHP WELL PROD10;-0.4459125020002942
1;base0068;NQDS QWI WELL INJ1;0.0
1;base0068;NQDS BHP WELL INJ1;-0.1440113573925186
1;base0068;NQDS QWI WELL INJ2;0.0
1;base0068;NQDS BHP WELL INJ2;-0.3414617377208501
1;base0068;NQDS QWI WELL INJ3;0.0
1;base0068;NQDS BHP WELL INJ3;-0.2358227797495993
1;base0068;NQDS QWI WELL INJ4;0.0
1;base0068;NQDS BHP WELL INJ4;-0.7235112981537601
1;base0068;NQDS QWI WELL INJ5;0.0
1;base0068;NQDS BHP WELL INJ5;-0.1844904697709385
1;base0068;NQDS QWI WELL INJ6;0.0
1;base0068;NQDS BHP WELL INJ6;-0.3338509256556728
1;base0068;NQDS QWI WELL INJ7;0.0
1;base0068;NQDS BHP WELL INJ7;-0.4466514053593333
1;base0068;NQDS QWI WELL INJ8;0.0
1;base0068;NQDS BHP WELL INJ8;0.1196849251961982
1;base0068;NQDS QWI WELL INJ9;0.0
1;base0068;NQDS BHP WELL INJ9;-0.4283649268148761
1;base0069;NQDS QL WELL WILDCAT;-3.244067245297161E-10
1;base0069;NQDS QW WELL WILDCAT;12.47566814337499
1;base0069;NQDS QO WELL WILDCAT;-0.3441312741155255
1;base0069;NQDS BHP WELL WILDCAT;-0.4657252570514347
1;base0069;NQDS QL WELL PROD1;4.112412739555273E-10
1;base0069;NQDS QW WELL PROD1;47.61981694044774
1;base0069;NQDS QO WELL PROD1;-4.416019077271356
1;base0069;NQDS BHP WELL PROD1;0.532374022874784
1;base0069;NQDS QL WELL PROD2;3.7062465343031E-10
1;base0069;NQDS QW WELL PROD2;1.376308692342216
1;base0069;NQDS QO WELL PROD2;-0.3102268443999576
1;base0069;NQDS BHP WELL PROD2;0.6582291959348776
1;base0069;NQDS QL WELL PROD3;-5.64060307803696E-10
1;base0069;NQDS QW WELL PROD3;277.4738453192547
1;base0069;NQDS QO WELL PROD3;-2.462849071107079
1;base0069;NQDS BHP WELL PROD3;0.8707079990314212
1;base0069;NQDS QL WELL PROD4;-2.885743389994367E-10
1;base0069;NQDS QW WELL PROD4;-15.7290525800323
1;base0069;NQDS QO WELL PROD4;1.193919059514624
1;base0069;NQDS BHP WELL PROD4;-0.7993490848124298
1;base0069;NQDS QL WELL PROD5;8.876163619336608E-15
1;base0069;NQDS QW WELL PROD5;2.927236285560982E-13
1;base0069;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0069;NQDS BHP WELL PROD5;-0.5183686212340566
1;base0069;NQDS QL WELL PROD6;1.498709256554672E-10
1;base0069;NQDS QW WELL PROD6;-68.68274466377369
1;base0069;NQDS QO WELL PROD6;2.697621612308239
1;base0069;NQDS BHP WELL PROD6;0.8151053185546014
1;base0069;NQDS QL WELL PROD7;4.917321973166942E-10
1;base0069;NQDS QW WELL PROD7;16.49361218827192
1;base0069;NQDS QO WELL PROD7;-1.859847291393911
1;base0069;NQDS BHP WELL PROD7;0.6009763354514445
1;base0069;NQDS QL WELL PROD8;-3.225370433789911E-10
1;base0069;NQDS QW WELL PROD8;134.4412720845319
1;base0069;NQDS QO WELL PROD8;-2.319149936175446
1;base0069;NQDS BHP WELL PROD8;1.75898412155523
1;base0069;NQDS QL WELL PROD9;4.45282693168828E-10
1;base0069;NQDS QW WELL PROD9;154.4127591435766
1;base0069;NQDS QO WELL PROD9;-3.628036904713174
1;base0069;NQDS BHP WELL PROD9;1.033888244193424
1;base0069;NQDS QL WELL PROD10;2.647069820629821E-10
1;base0069;NQDS QW WELL PROD10;97.25536388230886
1;base0069;NQDS QO WELL PROD10;-2.383744785710089
1;base0069;NQDS BHP WELL PROD10;-0.5355679370507552
1;base0069;NQDS QWI WELL INJ1;0.0
1;base0069;NQDS BHP WELL INJ1;-0.3910325632554867
1;base0069;NQDS QWI WELL INJ2;0.0
1;base0069;NQDS BHP WELL INJ2;-0.4849234563909881
1;base0069;NQDS QWI WELL INJ3;0.0
1;base0069;NQDS BHP WELL INJ3;0.5235239369250185
1;base0069;NQDS QWI WELL INJ4;0.0
1;base0069;NQDS BHP WELL INJ4;-0.7670442233447838
1;base0069;NQDS QWI WELL INJ5;0.0
1;base0069;NQDS BHP WELL INJ5;-0.4801524683409102
1;base0069;NQDS QWI WELL INJ6;0.0
1;base0069;NQDS BHP WELL INJ6;-0.52348192189295
1;base0069;NQDS QWI WELL INJ7;0.0
1;base0069;NQDS BHP WELL INJ7;-2.250156179498189
1;base0069;NQDS QWI WELL INJ8;0.0
1;base0069;NQDS BHP WELL INJ8;-0.5400605633768274
1;base0069;NQDS QWI WELL INJ9;0.0
1;base0069;NQDS BHP WELL INJ9;-0.6135512338334435
1;base0070;NQDS QL WELL WILDCAT;-1.910070192020377E-10
1;base0070;NQDS QW WELL WILDCAT;1.370642303924616
1;base0070;NQDS QO WELL WILDCAT;-0.03780470331438054
1;base0070;NQDS BHP WELL WILDCAT;-0.2858228174806142
1;base0070;NQDS QL WELL PROD1;5.039564088214989E-10
1;base0070;NQDS QW WELL PROD1;7.93277666218506
1;base0070;NQDS QO WELL PROD1;-0.7356400640122494
1;base0070;NQDS BHP WELL PROD1;0.281680180754561
1;base0070;NQDS QL WELL PROD2;6.583693018836735E-10
1;base0070;NQDS QW WELL PROD2;1.567749160617134
1;base0070;NQDS QO WELL PROD2;-0.3532232672559426
1;base0070;NQDS BHP WELL PROD2;0.2952049883803989
1;base0070;NQDS QL WELL PROD3;3.593603350784917E-10
1;base0070;NQDS QW WELL PROD3;100.4836326211662
1;base0070;NQDS QO WELL PROD3;-0.8918864579587756
1;base0070;NQDS BHP WELL PROD3;0.5847286827929886
1;base0070;NQDS QL WELL PROD4;2.836775403888194E-10
1;base0070;NQDS QW WELL PROD4;10.01765495112611
1;base0070;NQDS QO WELL PROD4;-0.7602959296698932
1;base0070;NQDS BHP WELL PROD4;-0.4058116764436644
1;base0070;NQDS QL WELL PROD5;4.50212712588631E-15
1;base0070;NQDS QW WELL PROD5;1.48473940435178E-13
1;base0070;NQDS QO WELL PROD5;2.871469501338845E-9
1;base0070;NQDS BHP WELL PROD5;-0.4651685598610213
1;base0070;NQDS QL WELL PROD6;7.84551785823156E-11
1;base0070;NQDS QW WELL PROD6;-76.7317049410835
1;base0070;NQDS QO WELL PROD6;3.013755384579667
1;base0070;NQDS BHP WELL PROD6;-5.257055508711167
1;base0070;NQDS QL WELL PROD7;-4.639942469549999E-10
1;base0070;NQDS QW WELL PROD7;8.919307423198685
1;base0070;NQDS QO WELL PROD7;-1.005743817279502
1;base0070;NQDS BHP WELL PROD7;-0.3973308646933044
1;base0070;NQDS QL WELL PROD8;-4.602219785925759E-10
1;base0070;NQDS QW WELL PROD8;19.21358401894374
1;base0070;NQDS QO WELL PROD8;-0.3314514329064891
1;base0070;NQDS BHP WELL PROD8;1.755332399976103
1;base0070;NQDS QL WELL PROD9;3.972238306711966E-10
1;base0070;NQDS QW WELL PROD9;-9.312080110564967
1;base0070;NQDS QO WELL PROD9;0.2188047992764418
1;base0070;NQDS BHP WELL PROD9;0.5412260307728662
1;base0070;NQDS QL WELL PROD10;4.629723778480562E-10
1;base0070;NQDS QW WELL PROD10;20.22602776259827
1;base0070;NQDS QO WELL PROD10;-0.4957681444318258
1;base0070;NQDS BHP WELL PROD10;-0.3539642258675679
1;base0070;NQDS QWI WELL INJ1;0.0
1;base0070;NQDS BHP WELL INJ1;-0.2744613848039787
1;base0070;NQDS QWI WELL INJ2;0.0
1;base0070;NQDS BHP WELL INJ2;-0.4148247332044373
1;base0070;NQDS QWI WELL INJ3;0.0
1;base0070;NQDS BHP WELL INJ3;-0.3526003965898953
1;base0070;NQDS QWI WELL INJ4;0.0
1;base0070;NQDS BHP WELL INJ4;-0.7430042630272333
1;base0070;NQDS QWI WELL INJ5;0.0
1;base0070;NQDS BHP WELL INJ5;-0.3638589047366485
1;base0070;NQDS QWI WELL INJ6;0.0
1;base0070;NQDS BHP WELL INJ6;-0.4404430575584909
1;base0070;NQDS QWI WELL INJ7;0.0
1;base0070;NQDS BHP WELL INJ7;-2.270818372184622
1;base0070;NQDS QWI WELL INJ8;0.0
1;base0070;NQDS BHP WELL INJ8;-0.4642120927071728
1;base0070;NQDS QWI WELL INJ9;0.0
1;base0070;NQDS BHP WELL INJ9;-0.5043613206478481
1;base0071;NQDS QL WELL WILDCAT;-3.150175932647027E-10
1;base0071;NQDS QW WELL WILDCAT;1.732061791770591
1;base0071;NQDS QO WELL WILDCAT;-0.04777480777722065
1;base0071;NQDS BHP WELL WILDCAT;-0.3244922775150507
1;base0071;NQDS QL WELL PROD1;3.630051542615947E-10
1;base0071;NQDS QW WELL PROD1;15.47867260207922
1;base0071;NQDS QO WELL PROD1;-1.435414576417421
1;base0071;NQDS BHP WELL PROD1;0.5190327171624602
1;base0071;NQDS QL WELL PROD2;6.744376022302595E-10
1;base0071;NQDS QW WELL PROD2;4.888681689197676
1;base0071;NQDS QO WELL PROD2;-1.10181745237647
1;base0071;NQDS BHP WELL PROD2;0.7176462962423641
1;base0071;NQDS QL WELL PROD3;3.016212153100481E-10
1;base0071;NQDS QW WELL PROD3;77.16917526971994
1;base0071;NQDS QO WELL PROD3;-0.6849503979997393
1;base0071;NQDS BHP WELL PROD3;0.877588462501605
1;base0071;NQDS QL WELL PROD4;-3.623881579348376E-10
1;base0071;NQDS QW WELL PROD4;-17.54793356553953
1;base0071;NQDS QO WELL PROD4;1.331966102134726
1;base0071;NQDS BHP WELL PROD4;-0.504932432561908
1;base0071;NQDS QL WELL PROD5;-4.435963507329894E-11
1;base0071;NQDS QW WELL PROD5;0.5434716777507985
1;base0071;NQDS QO WELL PROD5;-0.004117754141444591
1;base0071;NQDS BHP WELL PROD5;0.4897929582198581
1;base0071;NQDS QL WELL PROD6;-3.890455740994806E-10
1;base0071;NQDS QW WELL PROD6;-70.9581068910401
1;base0071;NQDS QO WELL PROD6;2.786976056741701
1;base0071;NQDS BHP WELL PROD6;-4.495103595655666
1;base0071;NQDS QL WELL PROD7;-4.955472090626336E-10
1;base0071;NQDS QW WELL PROD7;27.09186797847677
1;base0071;NQDS QO WELL PROD7;-3.054893353321374
